StockCode,Description,UnitPrice
22587,FELTCRAFT HAIRBAND RED AND BLUE,0.85
22588,CARD HOLDER GINGHAM HEART,2.9497037037037037
22589,CARDHOLDER GINGHAM STAR,3.1558620689655172
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,3.7039682539682537
22592,CARDHOLDER HOLLY WREATH METAL,3.926153846153846
22593,CHRISTMAS GINGHAM STAR,0.9094285714285714
22594,CHRISTMAS GINGHAM TREE,0.9222222222222223
22595,CHRISTMAS GINGHAM HEART,0.8588315217391305
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,1.1650210970464137
22597,CHRISTMAS MUSICAL ZINC HEART ,0.5016393442622951
22598,CHRISTMAS MUSICAL ZINC TREE,0.475
22599,CHRISTMAS MUSICAL ZINC STAR,0.47901408450704225
22600,CHRISTMAS RETROSPOT STAR WOOD,0.8924305555555555
22601,CHRISTMAS RETROSPOT ANGEL WOOD,0.8987499999999999
22602,CHRISTMAS RETROSPOT HEART WOOD,0.8608333333333332
22603,CHRISTMAS RETROSPOT TREE WOOD,0.89
22604,SET OF 4 NAPKIN CHARMS CUTLERY,2.535357142857143
22605,WOODEN CROQUET GARDEN SET,14.353443983402489
22606,WOODEN SKITTLES GARDEN SET,15.204135338345864
22607,WOODEN ROUNDERS GARDEN SET ,9.77453947368421
22608,PENS ASSORTED FUNKY JEWELED ,0.20833333333333334
22609,PENS ASSORTED SPACEBALL,0.27487394957983197
22610,PENS ASSORTED FUNNY FACE,0.2294186046511628
22611,VINTAGE UNION JACK SHOPPING BAG,4.898780487804878
22613,PACK OF 20 SPACEBOY NAPKINS,0.8474782608695651
22614,PACK OF 12 SPACEBOY TISSUES,0.34630057803468206
22615,PACK OF 12 CIRCUS PARADE TISSUES ,0.33347826086956517
22616,PACK OF 12 LONDON TISSUES ,0.32581632653061227
22617,BAKING SET SPACEBOY DESIGN,5.038665105386418
22618,COOKING SET RETROSPOT,9.8916
22619,SET OF 6 SOLDIER SKITTLES,3.869649122807018
22620,4 TRADITIONAL SPINNING TOPS,1.4299191374663074
22621,TRADITIONAL KNITTING NANCY,1.6412909441233139
22622,BOX OF VINTAGE ALPHABET BLOCKS,11.122554112554113
22623,BOX OF VINTAGE JIGSAW BLOCKS ,5.82972602739726
22624,IVORY KITCHEN SCALES,8.585887096774194
22625,RED KITCHEN SCALES,8.441473214285715
22626,BLACK KITCHEN SCALES,8.507267759562842
22627,MINT KITCHEN SCALES,8.470526315789474
22628,PICNIC BOXES SET OF 3 RETROSPOT ,4.932352941176471
22629,SPACEBOY LUNCH BOX ,1.9308744710860366
22630,DOLLY GIRL LUNCH BOX,1.9508988764044946
22631,CIRCUS PARADE LUNCH BOX ,1.93988416988417
22632,HAND WARMER RED POLKA DOT,2.076448087431694
22633,HAND WARMER UNION JACK,2.0825714285714287
22634,CHILDS BREAKFAST SET SPACEBOY ,9.70951219512195
22635,CHILDS BREAKFAST SET DOLLY GIRL ,9.789779005524862
22636,CHILDS BREAKFAST SET CIRCUS PARADE,8.425274725274726
22637,PIGGY BANK RETROSPOT ,2.528091603053435
22638,SET OF 4 NAPKIN CHARMS CROWNS ,2.246052631578947
22639,SET OF 4 NAPKIN CHARMS HEARTS,2.4765384615384614
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,2.3797560975609753
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,2.4058333333333333
22642,SET OF 4 NAPKIN CHARMS STARS   ,2.2315555555555555
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,2.0826666666666664
22644,CERAMIC CHERRY CAKE MONEY BANK,1.3367021276595743
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1.4098290598290597
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1.3881560283687941
22647,CERAMIC LOVE HEART MONEY BANK,0.9299999999999999
22649,STRAWBERRY FAIRY CAKE TEAPOT,4.928658536585366
22650,CERAMIC PIRATE CHEST MONEY BANK,1.4424528301886792
22651,GENTLEMAN SHIRT REPAIR KIT ,0.8942553191489362
22652,TRAVEL SEWING KIT,1.6593702770780856
22653,BUTTON BOX ,1.939090909090909
22654,DELUXE SEWING KIT ,6.071434977578476
22655,VINTAGE RED KITCHEN CABINET,143.42105263157896
22656,VINTAGE BLUE KITCHEN CABINET,146.75
22659,LUNCH BOX I LOVE LONDON,1.9266666666666665
22660,DOORMAT I LOVE LONDON,7.934782608695652
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,0.8455043227665706
22662,LUNCH BAG DOLLY GIRL DESIGN,1.656006600660066
22663,JUMBO BAG DOLLY GIRL DESIGN,2.0553312302839117
22664,TOY TIDY DOLLY GIRL DESIGN,2.1175490196078433
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2.9801298701298706
22666,RECIPE BOX PANTRY YELLOW DESIGN,2.962523923444976
22667,RECIPE BOX RETROSPOT ,2.9214285714285717
22668,PINK BABY BUNTING,2.974313725490196
22669,RED BABY BUNTING ,2.9428143712574855
22670,FRENCH WC SIGN BLUE METAL,1.2654761904761904
22671,FRENCH LAUNDRY SIGN BLUE METAL,1.7098058252427184
22672,FRENCH BATHROOM SIGN BLUE METAL,1.65775
22673,FRENCH GARDEN SIGN BLUE METAL,1.2683783783783784
22674,FRENCH TOILET SIGN BLUE METAL,1.2543537414965986
22675,FRENCH KITCHEN SIGN BLUE METAL,1.30352
22676,FRENCH BLUE METAL DOOR SIGN 1,1.2758695652173913
22677,FRENCH BLUE METAL DOOR SIGN 2,1.2601769911504426
22678,FRENCH BLUE METAL DOOR SIGN 3,1.2731372549019608
22679,FRENCH BLUE METAL DOOR SIGN 4,1.2759340659340659
22680,FRENCH BLUE METAL DOOR SIGN 5,1.2731372549019608
22681,FRENCH BLUE METAL DOOR SIGN 6,1.278433734939759
22682,FRENCH BLUE METAL DOOR SIGN 7,1.264375
22683,FRENCH BLUE METAL DOOR SIGN 8,1.2795
22684,FRENCH BLUE METAL DOOR SIGN 9,1.2489999999999999
22685,FRENCH BLUE METAL DOOR SIGN 0,1.249142857142857
22686,FRENCH BLUE METAL DOOR SIGN No,1.2554794520547945
22687,DOORMAT CHRISTMAS VILLAGE,8.836
22688,DOORMAT PEACE ON EARTH BLUE,7.9585185185185185
22689,DOORMAT MERRY CHRISTMAS RED ,8.764513274336283
22690,DOORMAT HOME SWEET HOME BLUE ,7.8720610687022905
22691,DOORMAT WELCOME SUNRISE,7.94042105263158
22692,DOORMAT WELCOME TO OUR HOME,7.915147928994084
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,1.2353974895397488
22694,WICKER STAR ,2.096753246753247
22695,WICKER WREATH SMALL,1.333469387755102
22696,WICKER WREATH LARGE,1.989375
22697,GREEN REGENCY TEACUP AND SAUCER,2.942057142857143
22698,PINK REGENCY TEACUP AND SAUCER,2.9347584973166367
22699,ROSES REGENCY TEACUP AND SAUCER ,2.92314791403287
22700,BLACK AND WHITE DOG BOWL,2.3668750000000003
22701,PINK DOG BOWL,2.240754716981132
22702,BLACK AND WHITE CAT BOWL,1.7930232558139536
22703,PINK CAT BOWL,1.61
22704,WRAP RED APPLES ,0.4190751445086705
22705,WRAP GREEN PEARS ,0.42
22706,WRAP COWBOYS  ,0.41884057971014493
22707,WRAP MONSTER FUN ,0.42
22708,WRAP DOLLY GIRL,0.41919191919191917
22709,WRAP WEDDING DAY,0.41641025641025636
22710,WRAP I LOVE LONDON ,0.41619999999999996
22711,WRAP CIRCUS PARADE,0.4192
22712,CARD DOLLY GIRL ,0.4355868544600939
22713,CARD I LOVE LONDON ,0.42146666666666666
22714,CARD BIRTHDAY COWBOY,0.4206451612903226
22715,CARD WEDDING DAY,0.4181632653061224
22716,CARD CIRCUS PARADE,0.4243457943925234
22717,CARD DOG AND BALL ,0.41931034482758617
22718,CARD CAT AND TREE ,0.4188461538461538
22719,GUMBALL MONOCHROME COAT RACK,1.1941176470588235
22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4.953637152777778
22721,SET OF 3 CAKE TINS SKETCHBOOK,4.831295546558704
22722,SET OF 6 SPICE TINS PANTRY DESIGN,3.9169683257918555
22723,SET OF 6 HERB TINS SKETCHBOOK,3.7472268907563024
22725,ALARM CLOCK BAKELIKE CHOCOLATE,3.8015384615384615
22726,ALARM CLOCK BAKELIKE GREEN,3.7915809284818067
22727,ALARM CLOCK BAKELIKE RED ,3.7669525959367944
22728,ALARM CLOCK BAKELIKE PINK,3.7872697899838452
22729,ALARM CLOCK BAKELIKE ORANGE,3.7664285714285715
22730,ALARM CLOCK BAKELIKE IVORY,3.7555531914893616
22731,3D CHRISTMAS STAMPS STICKERS ,1.350943396226415
22732,3D VINTAGE CHRISTMAS STICKERS ,1.3437795275590552
22733,3D TRADITIONAL CHRISTMAS STICKERS,1.3340277777777778
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2.89165191740413
22735,RIBBON REEL SOCKS AND MITTENS,1.7409090909090907
22736,RIBBON REEL MAKING SNOWMEN ,1.7242105263157894
22737,RIBBON REEL CHRISTMAS PRESENT ,1.7367724867724867
22738,RIBBON REEL SNOWY VILLAGE,1.6999435028248586
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1.7441062801932365
22740,POLKADOT PEN,0.8451401869158878
22741,FUNKY DIVA PEN,0.8541935483870968
22742,MAKE YOUR OWN PLAYTIME CARD KIT,2.6263636363636365
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2.8079865771812083
22744,MAKE YOUR OWN MONSOON CARD KIT,2.689189189189189
22745,POPPY'S PLAYHOUSE BEDROOM ,2.1152201257861636
22746,POPPY'S PLAYHOUSE LIVINGROOM ,2.129130434782609
22747,POPPY'S PLAYHOUSE BATHROOM,2.0956140350877193
22748,POPPY'S PLAYHOUSE KITCHEN,2.12621776504298
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3.7540686274509807
22750,FELTCRAFT PRINCESS LOLA DOLL,3.7669291338582678
22751,FELTCRAFT PRINCESS OLIVIA DOLL,3.7944268774703556
22752,SET 7 BABUSHKA NESTING BOXES,8.403545150501671
22753,SMALL YELLOW BABUSHKA NOTEBOOK ,0.7711976047904191
22754,SMALL RED BABUSHKA NOTEBOOK ,0.7683505154639175
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,0.7906666666666667
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1.1112903225806452
22757,LARGE RED BABUSHKA NOTEBOOK ,1.1206194690265487
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1.115625
22759,SET OF 3 NOTEBOOKS IN PARCEL,1.688532110091743
22760,"TRAY, BREAKFAST IN BED",12.504545454545454
22761,CHEST 7 DRAWER MA CAMPAGNE,24.575
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,14.772988505747126
22763,KEY CABINET MA CAMPAGNE,9.903225806451612
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",24.95
22765,NEWSPAPER STAND,13.263333333333334
22766,PHOTO FRAME CORNICE,2.955098468271335
22767,TRIPLE PHOTO FRAME CORNICE ,9.849230769230768
22768,FAMILY PHOTO FRAME CORNICE,9.909401709401708
22769,CHALKBOARD KITCHEN ORGANISER,23.95
22770,MIRROR CORNICE,14.909999999999998
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1.2447400611620794
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1.2471345029239767
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,1.2489261744966442
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,1.238673469387755
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1.25751677852349
22776,SWEETHEART CAKESTAND 3 TIER,9.859777777777778
22777,GLASS BELL JAR LARGE,8.338095238095239
22778,GLASS CLOCHE SMALL,3.87
22779,WOODEN OWLS LIGHT GARLAND ,4.18261744966443
22780,LIGHT GARLAND BUTTERFILES PINK,4.1843939393939396
22781,GUMBALL MAGAZINE RACK,7.702687500000001
22782,SET 3 WICKER STORAGE BASKETS ,19.355405405405406
22783,SET 3 WICKER OVAL BASKETS W LIDS,13.858125
22784,LANTERN CREAM GAZEBO ,4.981178707224334
22785,SQUARECUSHION COVER PINK UNION FLAG,6.388148148148148
22786,CUSHION COVER PINK UNION JACK,5.934864864864865
22788,BROCANTE COAT RACK,9.81804347826087
22789,T-LIGHT HOLDER SWEETHEART HANGING,1.9896850393700787
22791,T-LIGHT GLASS FLUTED ANTIQUE,1.23360153256705
22792,FLUTED ANTIQUE CANDLE HOLDER,0.865234375
22794,SWEETHEART WIRE MAGAZINE RACK,7.94235668789809
22795,SWEETHEART RECIPE BOOK STAND,6.686551724137931
22796,PHOTO FRAME 3 CLASSIC HANGING,9.895794392523364
22797,CHEST OF DRAWERS GINGHAM HEART ,17.080886075949365
22798,ANTIQUE GLASS DRESSING TABLE POT,2.9761702127659575
22799,SWEETHEART WIRE FRUIT BOWL,8.127215189873418
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,3.7959420289855075
22801,ANTIQUE GLASS PEDESTAL BOWL,3.764601226993865
22802,FAUX FUR CHOCOLATE THROW,18.008823529411764
22803,IVORY EMBROIDERED QUILT ,38.102000000000004
22804,CANDLEHOLDER PINK HANGING HEART,2.980096618357488
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1.2453278688524592
22806,SET OF 6 T-LIGHTS WEDDING CAKE ,2.632142857142857
22807,SET OF 6 T-LIGHTS TOADSTOOLS,2.79348623853211
22808,SET OF 6 T-LIGHTS EASTER CHICKS,2.855555555555556
22809,SET OF 6 T-LIGHTS SANTA,3.128742857142857
22810,SET OF 6 T-LIGHTS SNOWMEN,3.1647826086956523
22811,SET OF 6 T-LIGHTS CACTI ,3.0098214285714286
22812,PACK 3 BOXES CHRISTMAS PANNETONE,2.1433333333333335
22813,PACK 3 BOXES BIRD PANNETONE ,2.0618181818181816
22814,CARD PARTY GAMES ,0.4168421052631579
22815,CARD PSYCHEDELIC APPLES,0.4184070796460177
22816,CARD MOTORBIKE SANTA,0.41830508474576267
22817,CARD SUKI BIRTHDAY,0.4180952380952381
22818,CARD CHRISTMAS VILLAGE,0.4192592592592593
22819,"BIRTHDAY CARD, RETRO SPOT",0.41857142857142854
22820,GIFT BAG BIRTHDAY,0.653913043478261
22821,GIFT BAG PSYCHEDELIC APPLES,0.6554545454545454
22822,CREAM WALL PLANTER HEART SHAPED,5.9465972222222225
22823,CHEST NATURAL WOOD 20 DRAWERS,118.07692307692308
22824,3 TIER SWEETHEART GARDEN SHELF,35.67093023255814
22825,DECORATIVE PLANT POT WITH FRIEZE,7.902
22826,LOVE SEAT ANTIQUE WHITE METAL,114.02439024390245
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,158.07692307692307
22828,REGENCY MIRROR WITH SHUTTERS,156.42857142857142
22829,SWEETHEART WIRE WALL TIDY,9.860309278350515
22830,UTILTY CABINET WITH HOOKS,21.771666666666665
22831,WHITE BROCANTE SOAP DISH,2.9462264150943396
22832,BROCANTE SHELF WITH HOOKS,10.726811594202898
22833,HALL CABINET WITH 3 DRAWERS,45.635000000000005
22834,HAND WARMER BABUSHKA DESIGN,1.8825255972696247
22835,HOT WATER BOTTLE I AM SO POORLY,4.8586390532544375
22837,HOT WATER BOTTLE BABUSHKA ,4.62037037037037
22838,3 TIER CAKE TIN RED AND CREAM,14.75470588235294
22839,3 TIER CAKE TIN GREEN AND CREAM,14.93992700729927
22840,ROUND CAKE TIN VINTAGE RED,7.92104
22841,ROUND CAKE TIN VINTAGE GREEN,7.958844221105528
22842,BISCUIT TIN VINTAGE RED,6.640410958904109
22843,BISCUIT TIN VINTAGE GREEN,6.693684210526317
22844,VINTAGE CREAM DOG FOOD CONTAINER,8.53778156996587
22845,VINTAGE CREAM CAT FOOD CONTAINER,6.380550847457627
22846,BREAD BIN DINER STYLE RED ,16.34538152610442
22847,BREAD BIN DINER STYLE IVORY,16.523333333333333
22848,BREAD BIN DINER STYLE PINK,16.20882882882883
22849,BREAD BIN DINER STYLE MINT,16.24983193277311
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,0.863448275862069
22852,DOG BOWL VINTAGE CREAM,4.248796296296296
22853,CAT BOWL VINTAGE CREAM,3.247029702970297
22854,CREAM SWEETHEART EGG HOLDER,4.917114093959731
22855,FINE WICKER HEART ,1.2351396648044692
22856,ASSORTED EASTER DECORATIONS  BELLS,1.2413636363636362
22857,ASSORTED EASTER GIFT TAGS,0.8455172413793103
22858,EASTER TIN KEEPSAKE,1.6445945945945943
22859,EASTER TIN BUNNY BOUQUET,1.6453488372093024
22860,EASTER TIN CHICKS PINK DAISY,1.65
22861,EASTER TIN CHICKS IN GARDEN,1.65
22862,LOVE HEART NAPKIN BOX ,4.25
22863,SOAP DISH BROCANTE,2.928494623655914
22865,HAND WARMER OWL DESIGN,2.1128938356164384
22866,HAND WARMER SCOTTY DOG DESIGN,2.088904958677686
22867,HAND WARMER BIRD DESIGN,2.1101871101871104
22868,NUMBER TILE COTTAGE GARDEN 0 ,1.95
22869,NUMBER TILE COTTAGE GARDEN 1,1.95
22870,NUMBER TILE COTTAGE GARDEN 2,1.95
22871,NUMBER TILE COTTAGE GARDEN 3 ,1.95
22872,NUMBER TILE COTTAGE GARDEN 4,1.9499999999999997
22873,NUMBER TILE COTTAGE GARDEN 5,1.9499999999999997
22874,NUMBER TILE COTTAGE GARDEN 6,1.95
22875,NUMBER TILE COTTAGE GARDEN 7,1.95
22876,NUMBER TILE COTTAGE GARDEN 8,1.95
22877,NUMBER TILE COTTAGE GARDEN 9,1.9499999999999997
22878,NUMBER TILE COTTAGE GARDEN No,2.1
22879,NUMBER TILE VINTAGE FONT 0,1.595
22880,NUMBER TILE VINTAGE FONT 1,1.6918181818181817
22881,NUMBER TILE VINTAGE FONT 2,1.7315384615384615
22882,NUMBER TILE VINTAGE FONT 3,1.8079999999999998
22883,NUMBER TILE VINTAGE FONT 4,1.6918181818181817
22884,NUMBER TILE VINTAGE FONT 5,1.7725
22885,NUMBER TILE VINTAGE FONT 6 ,1.7133333333333332
22886,NUMBER TILE VINTAGE FONT 7,1.7315384615384615
22887,NUMBER TILE VINTAGE FONT 8,1.6918181818181817
22888,NUMBER TILE VINTAGE FONT 9 ,1.595
22889,NUMBER TILE VINTAGE FONT No ,1.7242857142857144
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,10.00847222222222
22891,TEA FOR ONE POLKADOT,4.628846153846154
22892,SET OF SALT AND PEPPER TOADSTOOLS,1.2451530612244899
22893,MINI CAKE STAND T-LIGHT HOLDER,0.41727272727272724
22894,TABLECLOTH RED APPLES DESIGN ,9.696363636363635
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,3.1868333333333334
22896,PEG BAG APPLES DESIGN,2.5926457399103136
22897,OVEN MITT APPLES DESIGN,1.549421965317919
22898,CHILDRENS APRON APPLES DESIGN,1.946774193548387
22899,CHILDREN'S APRON DOLLY GIRL ,2.1264367816091956
22900, SET 2 TEA TOWELS I LOVE LONDON ,3.122936507936508
22902,TOTE BAG I LOVE LONDON,2.052021276595745
22903,CALENDAR FAMILY FAVOURITES,2.7590625
22904,CALENDAR PAPER CUT DESIGN,2.977510548523207
22905,CALENDAR IN SEASON DESIGN,2.7483823529411766
22906,12 MESSAGE CARDS WITH ENVELOPES,1.6417525773195876
22907,PACK OF 20 NAPKINS PANTRY DESIGN,0.8506498194945848
22908,PACK OF 20 NAPKINS RED APPLES,0.84778125
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.8453585657370518
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2.9364022662889515
22911,PAPER CHAIN KIT LONDON,2.975185185185185
22912,YELLOW COAT RACK PARIS FASHION,4.9326373626373625
22913,RED COAT RACK PARIS FASHION,4.926
22914,BLUE COAT RACK PARIS FASHION,4.933111111111112
22915,ASSORTED BOTTLE TOP  MAGNETS ,0.39932835820895524
22916,HERB MARKER THYME,0.649476439790576
22917,HERB MARKER ROSEMARY,0.649476439790576
22918,HERB MARKER PARSLEY,0.6489473684210527
22919,HERB MARKER MINT,0.6494845360824743
22920,HERB MARKER BASIL,0.6489473684210527
22921,HERB MARKER CHIVES ,0.6494011976047904
22922,FRIDGE MAGNETS US DINER ASSORTED,0.8563636363636363
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,0.8448
22924,FRIDGE MAGNETS LA VIE EN ROSE,0.8464864864864865
22925,BLUE GIANT GARDEN THERMOMETER,5.9838036809815955
22926,IVORY GIANT GARDEN THERMOMETER,5.939071038251367
22927,GREEN GIANT GARDEN THERMOMETER,5.934496124031008
22928,YELLOW GIANT GARDEN THERMOMETER,6.382499999999999
22929,SCHOOL DESK AND CHAIR ,63.91538461538461
22930,BAKING MOULD HEART MILK CHOCOLATE,2.5655479452054792
22931,BAKING MOULD HEART WHITE CHOCOLATE,2.5514414414414412
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,2.5007812499999997
22933,BAKING MOULD EASTER EGG MILK CHOC,2.922826086956522
22934,BAKING MOULD EASTER EGG WHITE CHOC,2.9152173913043478
22935,BAKING MOULD ROSE MILK CHOCOLATE,3.1634615384615383
22936,BAKING MOULD ROSE WHITE CHOCOLATE,3.3037142857142854
22937,BAKING MOULD CHOCOLATE CUPCAKES,2.6128776978417267
22938,CUPCAKE LACE PAPER SET 6,1.9417441860465117
22939,APRON APPLE DELIGHT,5.279803921568627
22940,FELTCRAFT CHRISTMAS FAIRY,4.353571428571429
22941,CHRISTMAS LIGHTS 10 REINDEER,8.447233201581028
22942,CHRISTMAS LIGHTS 10 SANTAS ,7.437786259541985
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,4.97062893081761
22944,CHRISTMAS METAL POSTCARD WITH BELLS,0.519
22945,CHRISTMAS METAL TAGS ASSORTED ,0.8922302158273381
22946,WOODEN ADVENT CALENDAR CREAM,16.319444444444443
22947,WOODEN ADVENT CALENDAR RED,10.323076923076922
22948,METAL DECORATION NAUGHTY CHILDREN ,0.9241346153846154
22949,36 DOILIES DOLLY GIRL,1.45
22950,36 DOILIES VINTAGE CHRISTMAS,1.4367469879518073
22951,60 CAKE CASES DOLLY GIRL DESIGN,0.5632033426183845
22952,60 CAKE CASES VINTAGE CHRISTMAS,0.5424166666666667
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1.2791566265060241
22954,HEN PARTY CORDON BARRIER TAPE,1.25
22955,36 FOIL STAR CAKE CASES ,2.0110185185185183
22956,36 FOIL HEART CAKE CASES,2.0497109826589597
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2.92979797979798
22959,WRAP CHRISTMAS VILLAGE,0.4184285714285714
22960,JAM MAKING SET WITH JARS,4.18311717861206
22961,JAM MAKING SET PRINTED,1.4717126436781607
22962,JAM JAR WITH PINK LID,0.8457723577235773
22963,JAM JAR WITH GREEN LID,0.845047619047619
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2.134046822742475
22965,3 TRADITIONAL COOKIE CUTTERS  SET,2.1257971014492756
22966,GINGERBREAD MAN COOKIE CUTTER,1.2614159292035398
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,2.9286259541984734
22968,ROSE COTTAGE KEEPSAKE BOX ,9.718402777777776
22969,HOMEMADE JAM SCENTED CANDLES,1.4507335907335908
22970,LONDON BUS COFFEE MUG,2.4917266187050355
22971,QUEENS GUARD COFFEE MUG,2.5219574468085106
22972,CHILDREN'S SPACEBOY MUG,1.6535359116022097
22973,CHILDREN'S CIRCUS PARADE MUG,1.6723423423423422
22974,CHILDRENS DOLLY GIRL MUG,1.6864556962025314
22975,SPACEBOY CHILDRENS EGG CUP,1.2752083333333333
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1.26070796460177
22977,DOLLY GIRL CHILDRENS EGG CUP,1.2608035714285715
22978,PANTRY ROLLING PIN,3.752284263959391
22979,PANTRY WASHING UP BRUSH,1.4965686274509804
22980,PANTRY SCRUBBING BRUSH,1.674590163934426
22981,PANTRY APPLE CORER,1.4473333333333334
22982,PANTRY PASTRY BRUSH,1.3150000000000002
22983,CARD BILLBOARD FONT,0.42737951807228913
22984,CARD GINGHAM ROSE ,0.42157142857142854
22985,"WRAP, BILLBOARD FONTS DESIGN",0.4183333333333333
22986,GINGHAM ROSE WRAP,0.41961038961038966
22987,WRAP SUMMER ROSE DESIGN,0.42
22988,SOLDIERS EGG CUP ,1.2576060606060606
22989,SET 2 PANTRY DESIGN TEA TOWELS,3.2294637223974765
22990,COTTON APRON PANTRY DESIGN,4.760140845070423
22991,GIRAFFE WOODEN RULER,2.0506694560669456
22992,REVOLVER WOODEN RULER ,1.9620819112627985
22993,SET OF 4 PANTRY JELLY MOULDS,1.2570034052213395
22994,TRAVEL CARD WALLET RETROSPOT,0.4196273291925466
22995,TRAVEL CARD WALLET SUKI,0.4193513513513513
22996,TRAVEL CARD WALLET VINTAGE TICKET,0.4193959731543624
22997,TRAVEL CARD WALLET UNION JACK,0.41967032967032963
22998,TRAVEL CARD WALLET KEEP CALM,0.42781818181818176
22999,TRAVEL CARD WALLET RETRO PETALS,0.41968085106382974
23000,TRAVEL CARD WALLET TRANSPORT,0.41970873786407764
23002,TRAVEL CARD WALLET SKULLS,0.41957746478873237
23003,TRAVEL CARD WALLET VINTAGE ROSE ,0.41886792452830185
23004,TRAVEL CARD WALLET PANTRY,0.42976190476190473
23005,TRAVEL CARD WALLET I LOVE LONDON,0.4193258426966292
23006,TRAVEL CARD WALLET FLOWER MEADOW,0.4195384615384615
23007, SPACEBOY BABY GIFT SET,16.513380281690143
23008,DOLLY GIRL BABY GIFT SET,16.416666666666668
23009,I LOVE LONDON BABY GIFT SET,16.425409836065572
23010,CIRCUS PARADE BABY GIFT SET,16.47808988764045
23012,GLASS APOTHECARY BOTTLE PERFUME,3.8817000000000004
23013,GLASS APOTHECARY BOTTLE TONIC,3.885580110497238
23014,GLASS APOTHECARY BOTTLE ELIXIR,3.9079012345679014
23015,CORDIAL GLASS JUG,8.25
23016,GLASS TWIST BON BON JAR,7.723684210526316
23017,APOTHECARY MEASURING JAR,12.178571428571429
23018,LARGE APOTHECARY MEASURING JAR ,12.2975
23019,SMALL APOTHECARY MEASURING JAR ,8.078571428571427
23020,GLASS  SONGBIRD STORAGE JAR,12.33125
23021,GLASS BONNE JAM JAR,4.134
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,2.0295652173913044
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,1.7039130434782608
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,2.73
23025,DRAWER KNOB VINTAGE GLASS BALL,2.1245652173913046
23026,DRAWER KNOB VINTAGE GLASS STAR,2.106727272727273
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,2.08
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1.6590434782608694
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1.6471014492753622
23031,DRAWER KNOB CRACKLE GLAZE PINK,1.6471014492753622
23032,DRAWER KNOB CRACKLE GLAZE IVORY,1.6446236559139784
23033,DRAWER KNOB CERAMIC RED,1.4398305084745764
23034,DRAWER KNOB CERAMIC BLACK,1.4425
23035,DRAWER KNOB CERAMIC IVORY,1.4538323353293412
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,1.25
23037,CANDLE HOLDER SILVER MADELINE,1.7299999999999998
23038,T-LIGHT HOLDER SILVER SAUCER,1.2299999999999998
23039,T-LIGHT HOLDER SILVER HEART HANDLE,1.9369565217391302
23040,PAPER LANTERN 9 POINT SNOW STAR ,5.728947368421053
23041,PAPER LANTERN 9 POINT SNOW STAR,4.15
23042,PAPER LANTERN 7 POINT SNOW STAR,6.65
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,6.25
