CustomerID,Frequency,Monetary,LastPurchaseDate,Recency,R_score,F_score,M_score,RFM_Score,CustomerSegment
16753.0,1,223.92000000000002,2011-10-12 13:14:00,57,2,2,1,5,At Risk Customer
16754.0,1,2002.4,2010-12-02 17:38:00,371,1,2,4,7,Loyal Customer
16755.0,3,1475.43,2011-08-17 13:21:00,113,2,3,3,8,Loyal Customer
16756.0,1,239.4,2011-05-09 09:33:00,214,1,2,1,4,Lost Customer
16757.0,1,106.83000000000001,2011-01-25 11:59:00,318,1,2,1,4,Lost Customer
16758.0,1,369.34000000000003,2011-10-05 14:47:00,64,2,2,2,6,At Risk Customer
16759.0,3,789.79,2011-12-02 12:42:00,7,4,3,3,10,VIP Customer
16761.0,1,316.62,2011-09-04 11:15:00,96,2,2,2,6,At Risk Customer
16762.0,3,1207.24,2011-11-20 11:43:00,19,3,3,3,9,Loyal Customer
16763.0,1,611.85,2011-05-25 11:52:00,198,1,2,2,5,At Risk Customer
16764.0,13,2790.9500000000003,2011-12-06 11:41:00,3,4,4,4,12,VIP Customer
16765.0,1,34.0,2011-02-18 15:41:00,293,1,2,1,4,Lost Customer
16766.0,2,1145.6,2011-03-11 15:22:00,272,1,2,3,6,At Risk Customer
16767.0,11,5575.56,2011-11-09 09:42:00,30,3,4,4,11,VIP Customer
16768.0,3,478.09000000000003,2011-10-23 10:38:00,47,3,3,2,8,Loyal Customer
16769.0,1,361.54,2011-03-24 13:41:00,259,1,2,2,5,At Risk Customer
16770.0,5,757.1,2011-10-13 12:21:00,57,2,4,3,9,Loyal Customer
16771.0,5,2242.61,2011-11-06 13:28:00,32,3,4,4,11,VIP Customer
16773.0,1,171.59,2011-10-13 14:37:00,56,2,2,1,5,At Risk Customer
16774.0,4,661.52,2011-10-03 12:41:00,67,2,3,2,7,Loyal Customer
16775.0,11,1691.51,2011-11-29 15:22:00,9,4,4,4,12,VIP Customer
16776.0,1,371.54,2011-10-10 13:04:00,59,2,2,2,6,At Risk Customer
16777.0,2,222.62,2011-09-20 13:41:00,79,2,2,1,5,At Risk Customer
16778.0,2,245.94,2011-09-26 13:48:00,73,2,2,1,5,At Risk Customer
16779.0,22,10611.720000000001,2011-12-07 14:54:00,1,4,4,4,12,VIP Customer
16780.0,2,422.24,2011-08-31 16:09:00,99,2,2,2,6,At Risk Customer
16781.0,1,311.25,2010-12-02 14:26:00,371,1,2,2,5,At Risk Customer
16782.0,13,2267.9500000000003,2011-11-29 13:20:00,9,4,4,4,12,VIP Customer
16784.0,1,107.6,2011-11-20 12:20:00,19,3,2,1,6,At Risk Customer
16788.0,2,594.39,2011-08-08 14:53:00,122,2,2,2,6,At Risk Customer
16789.0,1,80.8,2011-12-01 15:12:00,7,4,2,1,7,Loyal Customer
16790.0,6,1545.6200000000001,2011-12-06 11:53:00,3,4,4,3,11,VIP Customer
16791.0,7,1705.78,2011-11-10 19:12:00,28,3,4,4,11,VIP Customer
16792.0,2,110.38000000000001,2011-03-02 14:41:00,281,1,2,1,4,Lost Customer
16793.0,1,243.84,2011-10-13 15:08:00,56,2,2,1,5,At Risk Customer
16794.0,10,1196.5,2011-12-08 17:54:00,0,4,4,3,11,VIP Customer
16795.0,1,414.88,2010-12-09 14:08:00,364,1,2,2,5,At Risk Customer
16796.0,1,305.62,2011-09-11 14:01:00,88,2,2,1,5,At Risk Customer
16800.0,1,1162.65,2011-11-28 14:06:00,10,4,2,3,9,Loyal Customer
16801.0,4,1594.23,2011-06-29 15:33:00,162,1,3,3,7,Loyal Customer
16803.0,1,332.3,2011-10-05 14:28:00,64,2,2,2,6,At Risk Customer
16804.0,3,536.99,2011-11-16 16:43:00,22,3,3,2,8,Loyal Customer
16805.0,2,460.59,2011-06-19 11:23:00,173,1,2,2,5,At Risk Customer
16806.0,4,762.16,2011-08-28 15:27:00,102,2,3,3,8,Loyal Customer
16807.0,3,1121.59,2011-07-20 12:00:00,142,1,3,3,7,Loyal Customer
16808.0,2,288.42,2011-09-01 19:34:00,98,2,2,1,5,At Risk Customer
16809.0,5,914.69,2011-11-16 15:45:00,22,3,4,3,10,VIP Customer
16810.0,1,309.54,2011-05-31 15:32:00,191,1,2,2,5,At Risk Customer
16811.0,2,547.07,2011-12-05 11:39:00,4,4,2,2,8,Loyal Customer
16812.0,1,479.35,2010-12-14 12:35:00,360,1,2,2,5,At Risk Customer
16813.0,10,1652.18,2011-12-01 14:03:00,7,4,4,3,11,VIP Customer
16814.0,21,6416.7,2011-11-25 13:27:00,13,4,4,4,12,VIP Customer
16816.0,4,417.06,2011-08-28 14:16:00,102,2,3,2,7,Loyal Customer
16817.0,9,1604.75,2011-12-07 11:03:00,2,4,4,3,11,VIP Customer
16818.0,11,3349.57,2011-11-29 10:41:00,10,4,4,4,12,VIP Customer
16820.0,1,497.61,2011-09-05 12:06:00,95,2,2,2,6,At Risk Customer
16823.0,1,358.38,2011-04-26 15:00:00,226,1,2,2,5,At Risk Customer
16824.0,2,460.64,2011-11-24 12:38:00,15,4,2,2,8,Loyal Customer
16825.0,2,775.1800000000001,2011-11-01 11:51:00,38,3,2,3,8,Loyal Customer
16826.0,1,341.7,2011-10-19 14:05:00,50,3,2,2,7,Loyal Customer
16828.0,2,128.5,2011-09-07 15:10:00,92,2,2,1,5,At Risk Customer
16829.0,1,197.22,2011-07-06 10:48:00,156,1,2,1,4,Lost Customer
16830.0,1,325.91,2011-11-01 11:35:00,38,3,2,2,7,Loyal Customer
16832.0,3,199.15,2011-06-08 15:36:00,183,1,3,1,5,At Risk Customer
16833.0,4,1106.53,2011-12-08 14:39:00,0,4,3,3,10,VIP Customer
16834.0,1,413.46,2011-04-26 09:37:00,227,1,2,2,5,At Risk Customer
16835.0,2,180.85,2011-08-03 13:50:00,127,2,2,1,5,At Risk Customer
16836.0,2,251.87,2011-10-31 10:05:00,39,3,2,1,6,At Risk Customer
16837.0,11,3170.98,2011-11-08 14:27:00,30,3,4,4,11,VIP Customer
16838.0,2,588.85,2011-05-26 13:13:00,196,1,2,2,5,At Risk Customer
16839.0,34,16594.35,2011-12-01 09:03:00,8,4,4,4,12,VIP Customer
16841.0,6,1869.82,2011-11-03 11:51:00,36,3,4,4,11,VIP Customer
16842.0,3,1264.19,2011-08-31 10:42:00,100,2,3,3,8,Loyal Customer
16843.0,16,10196.57,2011-10-28 09:06:00,42,3,4,4,11,VIP Customer
16846.0,1,214.32,2011-10-20 13:55:00,49,3,2,1,6,At Risk Customer
16847.0,1,193.44,2011-10-27 13:29:00,42,3,2,1,6,At Risk Customer
16848.0,1,281.42,2011-10-18 08:42:00,52,2,2,1,5,At Risk Customer
16849.0,1,124.57,2011-06-06 09:16:00,186,1,2,1,4,Lost Customer
16850.0,1,332.41,2011-01-10 11:09:00,333,1,2,2,5,At Risk Customer
16851.0,3,342.45,2011-12-05 13:32:00,3,4,3,2,9,Loyal Customer
16852.0,2,144.91000000000003,2011-11-29 13:22:00,9,4,2,1,7,Loyal Customer
16855.0,2,328.4,2011-11-16 12:03:00,23,3,2,2,7,Loyal Customer
16856.0,1,35.400000000000006,2011-11-25 08:59:00,14,4,2,1,7,Loyal Customer
16858.0,1,375.69000000000005,2010-12-06 09:52:00,368,1,2,2,5,At Risk Customer
16859.0,2,747.81,2011-07-18 12:19:00,144,1,2,3,6,At Risk Customer
16861.0,2,173.76,2011-10-11 09:05:00,59,2,2,1,5,At Risk Customer
16863.0,2,502.8,2011-11-08 15:26:00,30,3,2,2,7,Loyal Customer
16866.0,3,207.73999999999998,2011-07-22 10:06:00,140,2,3,1,6,At Risk Customer
16869.0,4,817.12,2011-11-17 12:02:00,22,3,3,3,9,Loyal Customer
16871.0,6,2812.34,2011-11-17 19:27:00,21,3,4,4,11,VIP Customer
16872.0,3,680.02,2011-09-23 16:05:00,76,2,3,3,8,Loyal Customer
16873.0,6,7123.62,2011-12-05 12:05:00,4,4,4,4,12,VIP Customer
16875.0,5,2095.53,2011-10-03 13:39:00,66,2,4,4,10,VIP Customer
16877.0,6,846.62,2011-11-27 13:47:00,11,4,4,3,11,VIP Customer
16878.0,1,13.3,2011-09-16 17:39:00,83,2,2,1,5,At Risk Customer
16880.0,7,1491.43,2011-11-09 11:33:00,30,3,4,3,10,VIP Customer
16881.0,1,432.0,2011-10-04 10:33:00,66,2,2,2,6,At Risk Customer
16882.0,3,705.12,2011-10-04 10:42:00,66,2,3,3,8,Loyal Customer
16883.0,2,272.48,2011-06-05 12:51:00,186,1,2,1,4,Lost Customer
16884.0,2,429.84000000000003,2011-11-02 11:52:00,37,3,2,2,7,Loyal Customer
16885.0,3,450.41,2011-11-24 13:40:00,14,4,3,2,9,Loyal Customer
16887.0,1,192.32999999999998,2011-11-04 14:07:00,34,3,2,1,6,At Risk Customer
16889.0,3,1578.67,2011-05-29 11:05:00,194,1,3,3,7,Loyal Customer
16891.0,5,742.43,2011-12-08 11:15:00,1,4,4,3,11,VIP Customer
16892.0,5,518.19,2011-12-08 13:18:00,0,4,4,2,10,VIP Customer
16893.0,1,145.93,2010-12-08 12:06:00,366,1,2,1,4,Lost Customer
16895.0,1,202.27,2011-10-06 12:15:00,64,2,2,1,5,At Risk Customer
16897.0,2,289.78,2011-02-13 15:02:00,298,1,2,1,4,Lost Customer
16898.0,3,501.03,2011-11-13 15:44:00,25,3,3,2,8,Loyal Customer
16899.0,6,1271.06,2011-12-02 12:03:00,7,4,4,3,11,VIP Customer
16900.0,3,887.11,2011-11-23 10:32:00,16,4,3,3,10,VIP Customer
16902.0,1,1706.88,2011-08-15 14:17:00,115,2,2,4,8,Loyal Customer
16903.0,1,363.2,2011-11-10 15:32:00,28,3,2,2,7,Loyal Customer
16904.0,16,3653.75,2011-12-05 13:10:00,3,4,4,4,12,VIP Customer
16905.0,7,3037.6,2011-12-04 14:01:00,4,4,4,4,12,VIP Customer
16906.0,4,559.59,2011-09-19 11:49:00,81,2,3,2,7,Loyal Customer
16907.0,5,928.76,2011-11-10 18:04:00,28,3,4,3,10,VIP Customer
16909.0,1,379.14,2011-09-28 16:45:00,71,2,2,2,6,At Risk Customer
16910.0,8,1508.96,2011-12-05 12:51:00,3,4,4,3,11,VIP Customer
16912.0,11,2555.58,2011-11-11 12:18:00,28,3,4,4,11,VIP Customer
16913.0,1,113.44,2011-02-22 12:56:00,289,1,2,1,4,Lost Customer
16914.0,1,183.76,2011-11-03 15:27:00,35,3,2,1,6,At Risk Customer
16915.0,6,621.6800000000001,2011-11-30 16:39:00,8,4,4,2,10,VIP Customer
16916.0,2,562.41,2011-11-16 12:08:00,23,3,2,2,7,Loyal Customer
16917.0,1,391.52,2011-03-08 11:55:00,276,1,2,2,5,At Risk Customer
16918.0,6,1068.82,2011-10-21 12:50:00,49,3,4,3,10,VIP Customer
16919.0,11,2592.25,2011-07-06 13:35:00,155,1,4,4,9,Loyal Customer
16921.0,1,154.18,2011-10-09 16:22:00,60,2,2,1,5,At Risk Customer
16923.0,19,7069.08,2011-11-27 13:00:00,11,4,4,4,12,VIP Customer
16924.0,3,829.89,2011-11-18 12:53:00,20,3,3,3,9,Loyal Customer
16926.0,1,230.25,2010-12-03 13:42:00,370,1,2,1,4,Lost Customer
16927.0,3,543.05,2011-08-16 11:10:00,115,2,3,2,7,Loyal Customer
16928.0,17,2814.7,2011-09-20 15:10:00,79,2,4,4,10,VIP Customer
16929.0,7,1295.39,2011-12-06 08:37:00,3,4,4,3,11,VIP Customer
16930.0,3,378.89,2011-11-13 16:13:00,25,3,3,2,8,Loyal Customer
16931.0,21,4554.87,2011-12-04 13:15:00,4,4,4,4,12,VIP Customer
16932.0,1,150.23000000000002,2011-10-17 14:12:00,52,2,2,1,5,At Risk Customer
16933.0,2,563.23,2011-12-08 12:54:00,0,4,2,2,8,Loyal Customer
16934.0,2,931.03,2011-10-16 12:40:00,54,2,2,3,7,Loyal Customer
16936.0,1,261.9,2011-11-14 11:04:00,25,3,2,1,6,At Risk Customer
16938.0,4,2711.6800000000003,2011-12-01 10:20:00,8,4,3,4,11,VIP Customer
16940.0,3,3049.88,2011-10-18 13:15:00,51,2,3,4,9,Loyal Customer
16942.0,9,1904.99,2011-11-27 12:40:00,12,4,4,4,12,VIP Customer
16943.0,3,816.73,2011-05-12 11:57:00,211,1,3,3,7,Loyal Customer
16945.0,19,4345.5,2011-11-18 11:39:00,21,3,4,4,11,VIP Customer
16947.0,1,406.48,2011-04-18 09:38:00,235,1,2,2,5,At Risk Customer
16948.0,3,435.02,2011-07-24 12:46:00,138,2,3,2,7,Loyal Customer
16949.0,6,1286.27,2011-12-06 11:07:00,3,4,4,3,11,VIP Customer
16950.0,3,1178.56,2011-10-14 09:06:00,56,2,3,3,8,Loyal Customer
16951.0,3,1277.75,2011-07-28 12:05:00,134,2,3,3,8,Loyal Customer
16952.0,2,167.61,2011-08-22 13:03:00,108,2,2,1,5,At Risk Customer
16953.0,1,20.8,2011-11-09 15:54:00,29,3,2,1,6,At Risk Customer
16954.0,9,2085.08,2011-12-09 09:46:00,0,4,4,4,12,VIP Customer
16955.0,4,518.67,2011-06-08 10:36:00,184,1,3,2,6,At Risk Customer
16956.0,1,308.74,2011-11-22 08:56:00,17,4,2,2,8,Loyal Customer
16957.0,2,416.64,2011-04-14 13:56:00,238,1,2,2,5,At Risk Customer
16959.0,1,117.35000000000001,2011-09-13 15:03:00,86,2,2,1,5,At Risk Customer
16960.0,3,507.05,2011-11-01 11:35:00,38,3,3,2,8,Loyal Customer
16961.0,1,234.17,2011-08-15 13:46:00,115,2,2,1,5,At Risk Customer
16963.0,1,110.55000000000001,2011-06-05 13:48:00,186,1,2,1,4,Lost Customer
16965.0,1,201.19,2011-04-27 12:08:00,226,1,2,1,4,Lost Customer
16966.0,7,2154.97,2011-12-01 13:40:00,7,4,4,4,12,VIP Customer
16967.0,1,319.02,2011-06-03 14:24:00,188,1,2,2,5,At Risk Customer
16968.0,2,439.43,2011-12-05 15:02:00,3,4,2,2,8,Loyal Customer
16969.0,3,650.41,2011-10-31 13:12:00,38,3,3,2,8,Loyal Customer
16971.0,1,357.21,2011-11-01 15:06:00,37,3,2,2,7,Loyal Customer
16976.0,1,251.51999999999998,2011-03-17 16:33:00,266,1,2,1,4,Lost Customer
16978.0,1,344.33,2011-09-23 12:50:00,77,2,2,2,6,At Risk Customer
16979.0,6,1852.0,2011-12-06 12:21:00,3,4,4,4,12,VIP Customer
16980.0,2,1028.46,2011-03-29 16:36:00,254,1,2,3,6,At Risk Customer
16982.0,1,384.06,2011-10-10 12:28:00,60,2,2,2,6,At Risk Customer
16983.0,7,1905.87,2011-11-27 12:10:00,12,4,4,4,12,VIP Customer
16984.0,2,4459.52,2011-09-12 13:43:00,87,2,2,4,8,Loyal Customer
16985.0,10,5464.12,2011-11-22 13:33:00,16,4,4,4,12,VIP Customer
16986.0,2,1873.2,2011-11-10 11:55:00,29,3,2,4,9,Loyal Customer
16987.0,7,1616.8,2011-12-06 17:26:00,2,4,4,3,11,VIP Customer
16988.0,1,126.12,2011-12-04 16:02:00,4,4,2,1,7,Loyal Customer
16989.0,6,1133.25,2011-12-02 16:39:00,6,4,4,3,11,VIP Customer
16990.0,1,179.0,2011-05-05 08:30:00,218,1,2,1,4,Lost Customer
16992.0,5,1614.31,2011-11-29 11:50:00,10,4,4,3,11,VIP Customer
16996.0,6,1456.96,2011-11-09 16:43:00,29,3,4,3,10,VIP Customer
16997.0,3,702.0,2011-02-24 17:28:00,287,1,3,3,7,Loyal Customer
16998.0,4,295.0,2011-07-13 09:44:00,149,1,3,1,5,At Risk Customer
16999.0,2,484.82,2011-11-16 13:53:00,22,3,2,2,7,Loyal Customer
17001.0,11,3989.57,2011-12-09 09:38:00,0,4,4,4,12,VIP Customer
17002.0,3,1493.73,2011-09-15 12:40:00,85,2,3,3,8,Loyal Customer
17004.0,2,1312.1399999999999,2011-10-24 14:25:00,45,3,2,3,8,Loyal Customer
17006.0,4,781.78,2011-12-05 12:09:00,4,4,3,3,10,VIP Customer
17007.0,6,889.9300000000001,2011-10-20 10:47:00,50,3,4,3,10,VIP Customer
17010.0,1,195.36,2011-11-21 14:49:00,17,4,2,1,7,Loyal Customer
17011.0,1,270.9,2011-11-09 13:30:00,29,3,2,1,6,At Risk Customer
17014.0,3,583.4300000000001,2011-12-01 14:09:00,7,4,3,2,9,Loyal Customer
17015.0,3,1838.6100000000001,2011-11-11 10:45:00,28,3,3,4,10,VIP Customer
17017.0,20,8694.26,2011-12-07 09:32:00,2,4,4,4,12,VIP Customer
17018.0,2,920.1,2011-10-30 11:42:00,40,3,2,3,8,Loyal Customer
17019.0,4,1258.08,2011-11-28 13:06:00,10,4,3,3,10,VIP Customer
17022.0,1,71.0,2011-11-08 17:09:00,30,3,2,1,6,At Risk Customer
17024.0,3,95.85,2011-10-25 13:47:00,44,3,3,1,7,Loyal Customer
17025.0,3,357.77,2011-10-10 09:06:00,60,2,3,2,7,Loyal Customer
17026.0,2,154.82999999999998,2011-06-07 14:28:00,184,1,2,1,4,Lost Customer
17027.0,6,877.5600000000001,2011-09-22 12:24:00,78,2,4,3,9,Loyal Customer
17029.0,2,716.0,2011-08-21 11:06:00,110,2,2,3,7,Loyal Customer
17030.0,1,146.87,2011-10-07 08:49:00,63,2,2,1,5,At Risk Customer
17031.0,2,380.35,2011-11-28 10:23:00,11,4,2,2,8,Loyal Customer
17033.0,3,1030.14,2011-09-14 14:34:00,85,2,3,3,8,Loyal Customer
17034.0,3,745.52,2011-11-23 15:14:00,15,4,3,3,10,VIP Customer
17035.0,2,433.53000000000003,2011-04-08 11:23:00,245,1,2,2,5,At Risk Customer
17037.0,1,1267.32,2011-09-13 12:49:00,87,2,2,3,7,Loyal Customer
17038.0,1,112.4,2011-11-09 13:50:00,29,3,2,1,6,At Risk Customer
17040.0,1,449.73,2011-07-25 10:19:00,137,2,2,2,6,At Risk Customer
17041.0,3,1071.49,2011-11-13 11:21:00,26,3,3,3,9,Loyal Customer
17042.0,5,1036.58,2011-12-07 12:26:00,2,4,4,3,11,VIP Customer
17043.0,4,1735.18,2011-11-07 15:33:00,31,3,3,4,10,VIP Customer
17044.0,1,948.48,2011-11-14 14:28:00,24,3,2,3,8,Loyal Customer
17045.0,3,339.44,2011-08-18 17:09:00,112,2,3,2,7,Loyal Customer
17046.0,1,642.02,2011-07-05 14:24:00,156,1,2,2,5,At Risk Customer
17047.0,3,1100.9,2011-09-15 13:27:00,84,2,3,3,8,Loyal Customer
17048.0,3,925.35,2011-08-14 11:49:00,117,2,3,3,8,Loyal Customer
17049.0,9,5655.03,2011-12-07 10:48:00,2,4,4,4,12,VIP Customer
17050.0,6,3185.64,2011-09-04 13:48:00,95,2,4,4,10,VIP Customer
17051.0,1,240.89000000000001,2011-05-29 14:13:00,193,1,2,1,4,Lost Customer
17052.0,1,399.09,2011-11-11 14:50:00,27,3,2,2,7,Loyal Customer
17053.0,1,498.48,2011-08-01 10:23:00,130,2,2,2,6,At Risk Customer
17054.0,5,1356.33,2011-11-11 12:56:00,27,3,4,3,10,VIP Customer
17058.0,3,1179.89,2011-09-19 10:13:00,81,2,3,3,8,Loyal Customer
17059.0,5,3080.39,2011-11-10 12:27:00,29,3,4,4,11,VIP Customer
17060.0,1,234.24,2011-03-18 13:27:00,265,1,2,1,4,Lost Customer
17061.0,11,5232.2300000000005,2011-09-27 11:24:00,73,2,4,4,10,VIP Customer
17062.0,4,533.33,2011-01-30 11:01:00,313,1,3,2,6,At Risk Customer
17063.0,7,1461.14,2011-11-18 16:19:00,20,3,4,3,10,VIP Customer
17064.0,3,855.45,2011-10-12 10:18:00,58,2,3,3,8,Loyal Customer
17068.0,21,4552.14,2011-11-27 13:14:00,11,4,4,4,12,VIP Customer
17069.0,9,2709.7000000000003,2011-11-11 17:13:00,27,3,4,4,11,VIP Customer
17070.0,1,304.24,2011-08-17 17:01:00,113,2,2,1,5,At Risk Customer
17071.0,9,2429.03,2011-11-11 16:31:00,27,3,4,4,11,VIP Customer
17073.0,4,1446.09,2011-11-22 11:47:00,17,4,3,3,10,VIP Customer
17075.0,4,834.12,2011-11-22 11:58:00,17,4,3,3,10,VIP Customer
17076.0,3,841.0799999999999,2011-11-03 17:53:00,35,3,3,3,9,Loyal Customer
17078.0,2,378.2,2011-11-03 19:17:00,35,3,2,2,7,Loyal Customer
17079.0,1,118.80000000000001,2011-09-22 15:34:00,77,2,2,1,5,At Risk Customer
17080.0,2,287.62,2011-11-17 12:59:00,21,3,2,1,6,At Risk Customer
17081.0,2,288.91,2011-11-14 12:56:00,24,3,2,1,6,At Risk Customer
17082.0,2,2003.85,2011-11-06 15:17:00,32,3,2,4,9,Loyal Customer
17083.0,3,1405.78,2011-08-22 15:43:00,108,2,3,3,8,Loyal Customer
17084.0,2,2747.9900000000002,2011-11-04 14:54:00,34,3,2,4,9,Loyal Customer
17085.0,5,1562.4,2011-08-08 14:15:00,122,2,4,3,9,Loyal Customer
17086.0,6,2050.08,2011-12-02 13:54:00,6,4,4,4,12,VIP Customer
17088.0,4,1991.01,2011-11-11 14:23:00,27,3,3,4,10,VIP Customer
17090.0,7,1974.65,2011-12-05 13:44:00,3,4,4,4,12,VIP Customer
17091.0,9,3827.76,2011-12-07 10:43:00,2,4,4,4,12,VIP Customer
17092.0,4,1774.03,2011-10-20 19:51:00,49,3,3,4,10,VIP Customer
17094.0,1,302.0,2011-01-21 13:09:00,321,1,2,1,4,Lost Customer
17095.0,3,1324.16,2011-11-17 12:21:00,22,3,3,3,9,Loyal Customer
17096.0,4,1022.13,2011-11-24 15:01:00,14,4,3,3,10,VIP Customer
17097.0,8,954.42,2011-12-07 17:05:00,1,4,4,3,11,VIP Customer
17100.0,2,971.74,2011-11-21 16:36:00,17,4,2,3,9,Loyal Customer
17101.0,4,1621.73,2011-11-29 13:57:00,9,4,3,3,10,VIP Customer
17102.0,1,25.5,2011-03-23 10:08:00,261,1,2,1,4,Lost Customer
17105.0,2,665.78,2011-07-03 15:53:00,158,1,2,2,5,At Risk Customer
17107.0,6,10797.48,2011-11-06 14:14:00,32,3,4,4,11,VIP Customer
17109.0,6,881.29,2011-11-10 16:59:00,28,3,4,3,10,VIP Customer
17110.0,1,163.29999999999998,2011-06-27 12:58:00,164,1,2,1,4,Lost Customer
17111.0,1,231.61,2011-10-23 15:59:00,46,3,2,1,6,At Risk Customer
17114.0,8,801.12,2011-12-04 12:17:00,5,4,4,3,11,VIP Customer
17115.0,3,837.5,2011-12-01 14:30:00,7,4,3,3,10,VIP Customer
17117.0,1,116.19999999999999,2011-02-24 13:54:00,287,1,2,1,4,Lost Customer
17118.0,1,157.02,2011-01-26 12:19:00,317,1,2,1,4,Lost Customer
17119.0,2,606.91,2011-12-06 14:40:00,2,4,2,2,8,Loyal Customer
17120.0,1,307.46,2011-04-20 15:21:00,232,1,2,2,5,At Risk Customer
17122.0,1,138.32,2011-08-12 14:33:00,118,2,2,1,5,At Risk Customer
17123.0,1,345.29999999999995,2011-07-01 10:47:00,161,1,2,2,5,At Risk Customer
17124.0,1,294.24,2011-06-07 14:02:00,184,1,2,1,4,Lost Customer
17125.0,1,230.5,2011-10-20 14:41:00,49,3,2,1,6,At Risk Customer
17126.0,5,989.45,2011-07-10 13:52:00,151,1,4,3,8,Loyal Customer
17128.0,1,157.09,2011-01-09 12:02:00,334,1,2,1,4,Lost Customer
17131.0,5,2463.17,2011-12-04 12:52:00,4,4,4,4,12,VIP Customer
17133.0,7,4892.240000000001,2011-11-24 12:27:00,15,4,4,4,12,VIP Customer
17134.0,2,413.2,2011-08-25 09:53:00,106,2,2,2,6,At Risk Customer
17135.0,7,1139.73,2011-11-23 16:48:00,15,4,4,3,11,VIP Customer
17138.0,1,380.5,2011-03-09 11:54:00,275,1,2,2,5,At Risk Customer
17139.0,12,10650.77,2011-11-24 10:12:00,15,4,4,4,12,VIP Customer
17140.0,1,454.12,2011-04-06 13:33:00,246,1,2,2,5,At Risk Customer
17142.0,1,579.0,2011-04-14 18:22:00,238,1,2,2,5,At Risk Customer
17144.0,2,984.57,2011-12-08 17:57:00,0,4,2,3,9,Loyal Customer
17146.0,3,749.78,2011-08-26 12:44:00,105,2,3,3,8,Loyal Customer
17147.0,4,1714.59,2011-11-17 12:32:00,22,3,3,4,10,VIP Customer
17148.0,1,124.88,2011-10-19 09:59:00,51,2,2,1,5,At Risk Customer
17152.0,3,1689.5,2011-05-29 12:19:00,194,1,3,4,8,Loyal Customer
17153.0,1,213.78,2011-11-15 13:42:00,23,3,2,1,6,At Risk Customer
17154.0,1,329.34,2011-09-25 13:42:00,74,2,2,2,6,At Risk Customer
17155.0,2,251.70000000000002,2011-11-22 12:38:00,17,4,2,1,7,Loyal Customer
17157.0,2,319.0,2011-12-02 09:10:00,7,4,2,2,8,Loyal Customer
17158.0,3,1266.97,2011-11-07 15:15:00,31,3,3,3,9,Loyal Customer
17159.0,3,1538.88,2011-11-18 10:52:00,21,3,3,3,9,Loyal Customer
17160.0,6,3518.03,2011-11-08 14:05:00,30,3,4,4,11,VIP Customer
17162.0,10,1715.46,2011-11-11 11:34:00,28,3,4,4,11,VIP Customer
17163.0,2,293.1,2011-11-18 08:57:00,21,3,2,1,6,At Risk Customer
17164.0,7,2467.35,2011-11-07 09:14:00,32,3,4,4,11,VIP Customer
17165.0,1,158.68,2011-02-28 16:39:00,283,1,2,1,4,Lost Customer
17166.0,2,206.34,2011-11-01 09:46:00,38,3,2,1,6,At Risk Customer
17169.0,2,835.78,2011-10-13 10:25:00,57,2,2,3,7,Loyal Customer
17171.0,1,224.91,2011-02-23 16:37:00,288,1,2,1,4,Lost Customer
17172.0,1,317.76,2011-09-22 09:36:00,78,2,2,2,6,At Risk Customer
17173.0,8,3766.6,2011-12-04 14:40:00,4,4,4,4,12,VIP Customer
17174.0,1,59.9,2011-05-06 11:47:00,217,1,2,1,4,Lost Customer
17175.0,4,1443.69,2011-10-26 15:31:00,43,3,3,3,9,Loyal Customer
17176.0,1,306.13,2011-05-22 12:41:00,201,1,2,1,4,Lost Customer
17179.0,3,711.79,2011-06-14 16:48:00,177,1,3,3,7,Loyal Customer
17180.0,4,783.97,2011-10-14 15:46:00,55,2,3,3,8,Loyal Customer
17181.0,2,239.92000000000002,2011-10-13 14:48:00,56,2,2,1,5,At Risk Customer
17183.0,6,3347.31,2011-12-02 10:07:00,7,4,4,4,12,VIP Customer
17186.0,2,144.0,2011-10-24 10:20:00,46,3,2,1,6,At Risk Customer
17187.0,1,203.95,2011-04-27 12:39:00,226,1,2,1,4,Lost Customer
17188.0,7,2474.23,2011-11-28 13:53:00,10,4,4,4,12,VIP Customer
17189.0,2,383.75,2011-08-25 19:39:00,105,2,2,2,6,At Risk Customer
17190.0,2,444.74,2011-10-12 11:33:00,58,2,3,2,7,Loyal Customer
17191.0,7,2093.68,2011-11-11 16:58:00,27,3,4,4,11,VIP Customer
17193.0,7,1699.3000000000002,2011-11-04 12:47:00,35,3,4,4,11,VIP Customer
17194.0,2,262.62,2011-03-11 12:05:00,273,1,3,1,5,At Risk Customer
17197.0,1,1013.01,2011-11-10 10:32:00,29,3,2,3,8,Loyal Customer
17198.0,3,692.22,2011-11-16 10:39:00,23,3,3,3,9,Loyal Customer
17201.0,1,289.78,2011-10-17 11:55:00,53,2,2,1,5,At Risk Customer
17203.0,6,3560.08,2011-11-04 12:27:00,35,3,4,4,11,VIP Customer
17204.0,4,1564.56,2011-06-17 14:46:00,174,1,3,3,7,Loyal Customer
17205.0,1,384.08,2011-10-17 12:46:00,53,2,2,2,6,At Risk Customer
17206.0,1,204.24,2011-10-17 13:25:00,52,2,2,1,5,At Risk Customer
17211.0,8,2317.2200000000003,2011-11-13 12:03:00,26,3,4,4,11,VIP Customer
17212.0,1,226.85,2011-03-31 19:42:00,252,1,2,1,4,Lost Customer
